"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2006-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","390",""
"2007-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","422",""
"2008-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","382",""
"2009-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","376",""
"2010-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","372",""
"2011-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","305",""
"2012-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","309",""
"2003-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","106,410",""
"2004-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","109,887",""
"2005-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","138,915",""
"2006-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","138,215",""
"2007-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","138,850",""
"2008-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","133,510",""
"2009-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","136,600",""
"2010-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","129,450",""
"2011-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","127,385",""
"2012-01-01T00:00:00","Netherlands","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","123,410",""
"2003-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","40,008",""
"2004-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","41,044",""
"2005-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","42,928",""
"2006-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","43,316",""
"2007-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","46,217",""
"2008-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","47,034",""
"2009-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","47,602",""
"2010-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","44,618",""
"2011-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","46,721",""
"2012-01-01T00:00:00","Austria","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","47,619",""
"2003-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","77,152",""
"2004-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","74,614",""
"2005-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","68,141",""
"2006-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","61,399",""
"2007-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","54,629",""
"2008-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","52,122",""
"2009-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","51,128",""
"2010-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","49,194",""
"2011-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","48,350",""
"2012-01-01T00:00:00","Poland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","45,602",""
"2003-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","23,414",""
"2004-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,266",""
"2005-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","23,232",""
"2006-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,157",""
"2007-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,734",""
"2008-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,455",""
"2009-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,421",""
"2010-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,251",""
"2011-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,049",""
"2012-01-01T00:00:00","Portugal","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,991",""
"2003-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,281",""
"2004-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,388",""
"2005-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,469",""
"2006-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","7,240",""
"2007-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,580",""
"2008-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,493",""
"2009-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,539",""
"2010-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,488",""
"2011-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,999",""
"2012-01-01T00:00:00","Romania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,153",""
"2003-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,893",""
"2004-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,928",""
"2005-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,856",""
"2006-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,069",""
"2007-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,087",""
"2008-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,638",""
"2009-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,804",""
"2010-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,776",""
"2011-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,471",""
"2012-01-01T00:00:00","Slovenia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,526",""
"2003-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","13,724",""
"2004-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","13,755",""
"2005-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","13,575",""
"2006-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,584",""
"2007-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,274",""
"2008-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,669",""
"2009-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","8,963",""
"2010-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","8,094",""
"2011-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","7,778",""
"2012-01-01T00:00:00","Slovakia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","7,248",""
"2003-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","35,293",""
"2004-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","36,450",""
"2005-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","37,105",""
"2006-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","38,037",""
"2007-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","41,664",""
"2008-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","42,215",""
"2009-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","39,598",""
"2010-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","39,640",""
"2011-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","47,793",""
"2012-01-01T00:00:00","Finland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","45,980",""
"2003-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","83,782",""
"2004-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","86,107",""
"2005-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","94,205",""
"2006-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","98,154",""
"2007-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","104,627",""
"2008-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","108,448",""
"2009-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","111,703",""
"2010-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","113,262",""
"2011-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","116,496",""
"2012-01-01T00:00:00","Sweden","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","113,190",""
"2003-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","963,395",""
"2004-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","997,607",""
"2005-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","997,159",""
"2006-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","972,283",""
"2007-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","885,718",""
"2008-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","839,323",""
"2009-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","827,122",""
"2010-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","795,615",""
"2011-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","754,168",""
"2012-01-01T00:00:00","England and Wales","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","719,830",""
"2003-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","27,423",""
"2004-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","27,400",""
"2005-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","26,558",""
"2006-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","27,618",""
"2007-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","25,182",""
"2008-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,777",""
"2009-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,662",""
"2010-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,499",""
"2011-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","20,145",""
"2012-01-01T00:00:00","Scotland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","17,196",""
"2003-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,669",""
"2004-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,448",""
"2005-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","34,288",""
"2006-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","35,101",""
"2007-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,388",""
"2008-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,487",""
"2009-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,826",""
"2010-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,561",""
"2011-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","33,494",""
"2012-01-01T00:00:00","Northern Ireland (UK)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","33,251",""
"2003-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2004-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2005-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2006-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2007-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2008-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2009-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2010-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2011-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2012-01-01T00:00:00","Iceland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2003-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","109",""
"2004-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","96",""
"2005-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","107",""
"2006-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","88",""
"2007-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","86",""
"2008-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","93",""
"2009-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","95",""
"2010-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","86",""
"2011-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","86",""
"2012-01-01T00:00:00","Liechtenstein","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","84",""
"2003-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","20,039",""
"2004-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,360",""
"2005-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","21,381",""
"2006-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","22,591",""
"2007-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","23,205",""
"2008-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","23,848",""
"2009-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,261",""
"2010-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,222",""
"2011-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,993",""
"2012-01-01T00:00:00","Norway","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","25,415",""
"2003-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,151",""
"2004-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,917",""
"2005-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,544",""
"2006-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,784",""
"2007-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","13,537",""
"2008-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,560",""
"2009-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","15,360",""
"2010-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","14,105",""
"2011-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","14,021",""
"2012-01-01T00:00:00","Switzerland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","14,376",""
"2003-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,940",""
"2004-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,281",""
"2005-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","249",""
"2006-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","280",""
"2007-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","271",""
"2008-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","300",""
"2009-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","362",""
"2010-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","352",""
"2011-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","307",""
"2012-01-01T00:00:00","Montenegro","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","339",""
"2003-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","860",""
"2004-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,094",""
"2005-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,133",""
"2006-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","993",""
"2007-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,037",""
"2008-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","905",""
"2009-01-01T00:00:00","Former Yugoslav Republic of Macedonia, the","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,044",""
