"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2011-01-01T00:00:00","Bosnia and Herzegovina","Number","Robbery","975",""
"2012-01-01T00:00:00","Bosnia and Herzegovina","Number","Robbery","1,010",""
"2003-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2004-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2005-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2006-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2007-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
"2008-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","452",""
"2009-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","174",""
"2010-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","544",""
"2011-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","619",""
"2012-01-01T00:00:00","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery","513",""
