Id,Country,City,Latitude,Longitude,Altitude,"position.minLat","position.maxLat","position.minLong","position.maxLong","position.lat","position.long","position.Altitude"
4051,Germany,Trier,"49.7556526","6.6393471","149.0","49.750652599999995","49.7606526","6.6343471","6.6443471","49.7556526","6.6393471","149.0"
4052,Germany,Zwickau,"50.7333333","12.5000000","302.0","50.728333299999996","50.7383333","12.495","12.505","50.7333333","12.5","302.0"
4053,Germany,Kaiserslautern,"49.4500000","7.7500000","246.0","49.445","49.455000000000005","7.745","7.755","49.45","7.75","246.0"
4054,Germany,Iserlohn,"51.3666667","7.6999998","273.0","51.3616667","51.371666700000006","7.6949998","7.7049997999999995","51.3666667","7.6999998","273.0"
4055,Germany,Schwerin,"53.6333333","11.3833332","53.0","53.628333299999994","53.6383333","11.378333199999998","11.3883332","53.6333333","11.3833332","53.0"
4056,Germany,Gutersloh,"51.9000000","8.3833332","75.0","51.894999999999996","51.905","8.378333199999998","8.3883332","51.9","8.3833332","75.0"
4057,Germany,Duren,"50.8000000","6.4833331","130.0","50.794999999999995","50.805","6.4783331","6.4883331","50.8","6.4833331","130.0"
4058,Germany,Esslingen,"48.7396066","9.3047333","247.0","48.7346066","48.744606600000004","9.2997333","9.309733300000001","48.7396066","9.3047333","247.0"
4059,Germany,Ratingen,"51.2972421","6.8492889","59.0","51.292242099999996","51.3022421","6.8442889000000005","6.8542889","51.2972421","6.8492889","59.0"
4060,Germany,Marl,"51.6500000","7.0833335","63.0","51.644999999999996","51.655","7.0783335","7.0883335","51.65","7.0833335","63.0"
4061,Germany,Lunen,"51.6166667","7.5166669","54.0","51.6116667","51.621666700000006","7.5116669","7.5216669","51.6166667","7.5166669","54.0"
4062,Germany,"Hanau am Main","50.1333333","8.9166670","103.0","50.128333299999994","50.1383333","8.911667","8.921667000000001","50.1333333","8.916667","103.0"
4063,Germany,Velbert,"51.3333333","7.0500002","247.0","51.3283333","51.3383333","7.0450002000000005","7.0550002","51.3333333","7.0500002","247.0"
4064,Germany,Ludwigsburg,"48.8973114","9.1916084","289.0","48.8923114","48.9023114","9.186608399999999","9.1966084","48.8973114","9.1916084","289.0"
4065,Germany,Flensburg,"54.7833333","9.4333334","26.0","54.7783333","54.788333300000005","9.4283334","9.438333400000001","54.7833333","9.4333334","26.0"
4066,Germany,Cottbus,"51.7666667","14.3333330","70.0","51.7616667","51.771666700000004","14.328332999999999","14.338333","51.7666667","14.333333","70.0"
4067,Germany,Wilhelmshaven,"53.5166667","8.1333332","-9999.0","53.5116667","53.521666700000004","8.128333199999998","8.1383332","53.5166667","8.1333332","-9999.0"
4068,Germany,Tubingen,"48.5226590","9.0522194","338.0","48.517658999999995","48.527659","9.0472194","9.057219400000001","48.522659","9.0522194","338.0"
4069,Germany,Minden,"52.2833333","8.9166670","41.0","52.2783333","52.288333300000005","8.911667","8.921667000000001","52.2833333","8.916667","41.0"
4070,Ghana,Accra,"5.5500000","-0.2166667","104.0","5.545","5.555","-0.2216667","-0.21166669999999999","5.55","-0.2166667","104.0"
4071,Ghana,Kumasi,"6.6833333","-1.6166667","247.0","6.6783333","6.6883333","-1.6216666999999998","-1.6116667","6.6833333","-1.6166667","247.0"
4072,Ghana,Tamale,"9.4000000","-0.8333333","152.0","9.395","9.405000000000001","-0.8383333000000001","-0.8283333","9.4","-0.8333333","152.0"
4073,Ghana,Takoradi,"4.8833333","-1.7500000","-9999.0","4.8783333","4.8883333","-1.755","-1.745","4.8833333","-1.75","-9999.0"
4074,Ghana,Achiaman,"5.7000000","-0.3333333","72.0","5.695","5.705","-0.3383333","-0.3283333","5.7","-0.3333333","72.0"
4075,Ghana,Tema,"5.6166667","-0.0166667","79.0","5.6116667","5.6216667","-0.0216667","-0.011666699999999999","5.6166667","-0.0166667","79.0"
4076,Ghana,Teshi,"5.5833333","-0.1000000","69.0","5.5783333","5.5883332999999995","-0.10500000000000001","-0.095","5.5833333","-0.1","69.0"
4077,Ghana,"Cape Coast","5.1000000","-1.2500000","-9999.0","5.095","5.1049999999999995","-1.255","-1.245","5.1","-1.25","-9999.0"
4078,Ghana,Sekondi,"4.9333333","-1.7000000","-9999.0","4.9283333","4.9383333","-1.7049999999999998","-1.695","4.9333333","-1.7","-9999.0"
4079,Ghana,Obuasi,"6.2000000","-1.6666667","241.0","6.195","6.205","-1.6716666999999998","-1.6616667","6.2","-1.6666667","241.0"
4080,Ghana,Madina,"5.6833333","-0.1666667","76.0","5.6783333","5.6883333","-0.1716667","-0.1616667","5.6833333","-0.1666667","76.0"
4081,Ghana,Koforidua,"6.0833333","-0.2500000","239.0","6.0783333","6.0883332999999995","-0.255","-0.245","6.0833333","-0.25","239.0"
4082,Ghana,Wa,"10.0500000","-2.4833333","306.0","10.045","10.055000000000001","-2.4883333","-2.4783333","10.05","-2.4833333","306.0"
4083,Ghana,Nungua,"5.6000000","-0.0666667","68.0","5.595","5.6049999999999995","-0.0716667","-0.0616667","5.6","-0.0666667","68.0"
4084,Ghana,Sunyani,"7.3333333","-2.3333333","304.0","7.3283333","7.3383332999999995","-2.3383333","-2.3283333","7.3333333","-2.3333333","304.0"
4085,Ghana,Ho,"6.6000000","0.4666667","154.0","6.595","6.6049999999999995","0.4616667","0.4716667","6.6","0.4666667","154.0"
4086,Ghana,Techiman,"7.5833333","-1.9333333","385.0","7.5783333","7.5883332999999995","-1.9383332999999998","-1.9283333","7.5833333","-1.9333333","385.0"
4087,Ghana,Bawku,"11.0580556","-0.2416667","229.0","11.053055599999999","11.0630556","-0.24666670000000002","-0.2366667","11.0580556","-0.2416667","229.0"
4088,Ghana,Bolgatanga,"10.7855556","-0.8513889","180.0","10.7805556","10.790555600000001","-0.8563889","-0.8463889","10.7855556","-0.8513889","180.0"
4089,Ghana,Tafo,"6.7333333","-1.6166667","277.0","6.7283333","6.7383333","-1.6216666999999998","-1.6116667","6.7333333","-1.6166667","277.0"
4090,Ghana,Swedru,"5.5333333","-0.7000000","75.0","5.5283333","5.5383333","-0.705","-0.695","5.5333333","-0.7","75.0"
4091,Ghana,Dom,"5.6500000","-0.2333333","73.0","5.6450000000000005","5.655","-0.2383333","-0.2283333","5.65","-0.2333333","73.0"
4092,Ghana,Nkawkaw,"6.5500000","-0.7666667","275.0","6.545","6.555","-0.7716667","-0.7616667","6.55","-0.7666667","275.0"
4093,Ghana,Berekum,"7.4500000","-2.5833333","305.0","7.445","7.455","-2.5883333","-2.5783333","7.45","-2.5833333","305.0"
4094,Ghana,Gbawe,"5.5833333","-0.3000000","122.0","5.5783333","5.5883332999999995","-0.305","-0.295","5.5833333","-0.3","122.0"
4095,Ghana,Winneba,"5.3333333","-0.6166667","-9999.0","5.3283333","5.3383332999999995","-0.6216667","-0.6116667","5.3333333","-0.6166667","-9999.0"
4096,Ghana,Oduponkpehe,"5.5333333","-0.4166667","75.0","5.5283333","5.5383333","-0.4216667","-0.4116667","5.5333333","-0.4166667","75.0"
4097,Ghana,Ejura,"7.3833333","-1.3666667","227.0","7.3783333","7.3883333","-1.3716666999999998","-1.3616667","7.3833333","-1.3666667","227.0"
4098,Ghana,Oda,"5.9166667","-0.9833333","194.0","5.9116667000000005","5.9216667","-0.9883333","-0.9783333","5.9166667","-0.9833333","194.0"
4099,Ghana,Yendi,"9.4333333","-0.0166667","157.0","9.428333299999998","9.4383333","-0.0216667","-0.011666699999999999","9.4333333","-0.0166667","157.0"
4100,Ghana,Hohoe,"7.1500000","0.4666667","170.0","7.1450000000000005","7.155","0.4616667","0.4716667","7.15","0.4666667","170.0"
4101,Ghana,Asamankese,"5.8666667","-0.6666667","159.0","5.8616667","5.8716667","-0.6716667","-0.6616666999999999","5.8666667","-0.6666667","159.0"
4102,Ghana,Mampong,"7.0666667","-1.4000000","370.0","7.0616667","7.0716667","-1.4049999999999998","-1.395","7.0666667","-1.4","370.0"
4103,Ghana,Suhum,"6.0333333","-0.4500000","186.0","6.0283333","6.0383333","-0.455","-0.445","6.0333333","-0.45","186.0"
4104,Ghana,Tarkwa,"5.3000000","-1.9833333","67.0","5.295","5.305","-1.9883332999999999","-1.9783333","5.3","-1.9833333","67.0"
4105,Ghana,Nsawam,"5.8000000","-0.3500000","73.0","5.795","5.805","-0.355","-0.345","5.8","-0.35","73.0"
4106,Ghana,Konongo,"6.6166667","-1.2166667","229.0","6.6116667","6.6216667","-1.2216666999999999","-1.2116667","6.6166667","-1.2166667","229.0"
4107,Ghana,Prestea,"5.4333333","-2.1500001","77.0","5.4283333","5.4383333","-2.1550001","-2.1450001000000003","5.4333333","-2.1500001","77.0"
4108,Ghana,Agogo,"6.8000000","-1.0833333","397.0","6.795","6.805","-1.0883333","-1.0783333000000002","6.8","-1.0833333","397.0"
4109,Ghana,Wenchi,"7.7333333","-2.0999999","304.0","7.7283333","7.7383333","-2.1049998999999997","-2.0949999","7.7333333","-2.0999999","304.0"
4110,Ghana,Anloga,"5.8000000","0.9000000","43.0","5.795","5.805","0.895","0.905","5.8","0.9","43.0"
4111,Ghana,Savelugu,"9.6247222","-0.8277778","152.0","9.6197222","9.629722200000002","-0.8327778","-0.8227778","9.6247222","-0.8277778","152.0"
4112,Ghana,Elmina,"5.0833333","-1.3500000","-9999.0","5.0783333","5.0883332999999995","-1.355","-1.3450000000000002","5.0833333","-1.35","-9999.0"
4113,Ghana,Navrongo,"10.8950000","-1.0938889","197.0","10.889999999999999","10.9","-1.0988889","-1.0888889000000002","10.895","-1.0938889","197.0"
4114,Ghana,Dunkwa,"5.9666667","-1.7833333","107.0","5.9616667","5.9716667","-1.7883333","-1.7783333000000001","5.9666667","-1.7833333","107.0"
4115,Ghana,Axim,"4.8683333","-2.2413888","71.0","4.8633333","4.8733333","-2.2463888","-2.2363888000000003","4.8683333","-2.2413888","71.0"
4116,Ghana,Begoro,"6.3833333","-0.3833333","448.0","6.3783333","6.3883333","-0.3883333","-0.3783333","6.3833333","-0.3833333","448.0"
4117,Ghana,Kintampo,"8.0500000","-1.7166667","286.0","8.045","8.055000000000001","-1.7216666999999999","-1.7116667","8.05","-1.7166667","286.0"
4118,Ghana,Kpandu,"7.0000000","0.3000000","152.0","6.995","7.005","0.295","0.305","7.0","0.3","152.0"
4119,Ghana,"Shama Junction","5.0000000","-1.6500000","69.0","4.995","5.005","-1.6549999999999998","-1.645","5.0","-1.65","69.0"
4120,Ghana,Akwatia,"6.0500000","-0.8000000","148.0","6.045","6.055","-0.805","-0.795","6.05","-0.8","148.0"
4121,Ghana,Apam,"5.2833333","-0.7333333","-9999.0","5.2783333","5.2883333","-0.7383333","-0.7283333","5.2833333","-0.7333333","-9999.0"
4122,Ghana,Salaga,"8.5500000","-0.5166667","152.0","8.545","8.555000000000001","-0.5216667","-0.5116667","8.55","-0.5166667","152.0"
4123,Ghana,Bibiani,"6.4666667","-2.3333333","250.0","6.4616667","6.4716667","-2.3383333","-2.3283333","6.4666667","-2.3333333","250.0"
4124,Ghana,Saltpond,"5.2000000","-1.0666667","80.0","5.195","5.205","-1.0716667","-1.0616667000000002","5.2","-1.0666667","80.0"
4125,Ghana,Keta,"5.9166667","0.9833333","43.0","5.9116667000000005","5.9216667","0.9783333","0.9883333","5.9166667","0.9833333","43.0"
4126,Ghana,Foso,"5.7000000","-1.2833333","158.0","5.695","5.705","-1.2883333","-1.2783333000000001","5.7","-1.2833333","158.0"
4127,Ghana,Aburi,"5.8500000","-0.1833333","301.0","5.845","5.8549999999999995","-0.1883333","-0.1783333","5.85","-0.1833333","301.0"
4128,Ghana,Bechem,"7.0833333","-2.0333333","294.0","7.0783333","7.0883332999999995","-2.0383332999999997","-2.0283333","7.0833333","-2.0333333","294.0"
4129,Ghana,"Duayaw Nkwanta","7.1666667","-2.0999999","304.0","7.1616667000000005","7.1716667","-2.1049998999999997","-2.0949999","7.1666667","-2.0999999","304.0"
4130,Ghana,Mumford,"5.2666667","-0.7500000","-9999.0","5.2616667","5.2716667","-0.755","-0.745","5.2666667","-0.75","-9999.0"
4131,Ghana,Akropong,"5.9666667","-0.0833333","355.0","5.9616667","5.9716667","-0.0883333","-0.0783333","5.9666667","-0.0833333","355.0"
4132,Ghana,Kibi,"6.1666667","-0.5500000","302.0","6.1616667000000005","6.1716667","-0.555","-0.545","6.1666667","-0.55","302.0"
4133,Ghana,"Kete Krachi","7.8000000","-0.0166667","87.0","7.795","7.805","-0.0216667","-0.011666699999999999","7.8","-0.0166667","87.0"
4134,Ghana,Mpraeso,"6.5833333","-0.7333333","368.0","6.5783333","6.5883332999999995","-0.7383333","-0.7283333","6.5833333","-0.7333333","368.0"
4135,Ghana,Aboso,"5.3666667","-1.9333333","72.0","5.3616667","5.3716667","-1.9383332999999998","-1.9283333","5.3666667","-1.9333333","72.0"
4136,Ghana,Kpandae,"8.4666667","-0.0166667","156.0","8.461666699999999","8.4716667","-0.0216667","-0.011666699999999999","8.4666667","-0.0166667","156.0"
4137,Ghana,"Akim Swedru","5.9000000","-1.0166667","154.0","5.8950000000000005","5.905","-1.0216667","-1.0116667000000001","5.9","-1.0166667","154.0"
4138,Ghana,Bekwai,"6.4500000","-1.5833333","220.0","6.445","6.455","-1.5883333","-1.5783333000000002","6.45","-1.5833333","220.0"
4139,Greece,Athens,"37.9833333","23.7333336","110.0","37.978333299999996","37.9883333","23.728333600000003","23.7383336","37.9833333","23.7333336","110.0"
4140,Greece,Thessaloniki,"40.6402778","22.9438896","-9999.0","40.6352778","40.6452778","22.9388896","22.948889599999998","40.6402778","22.9438896","-9999.0"
4141,Greece,Piraeus,"37.9474464","23.6370850","-9999.0","37.942446399999994","37.9524464","23.632085","23.642084999999998","37.9474464","23.637085","-9999.0"
4142,Greece,Patrai,"38.2444444","21.7344437","52.0","38.2394444","38.2494444","21.7294437","21.7394437","38.2444444","21.7344437","52.0"
4143,Greece,Peristerion,"38.0166667","23.7000008","67.0","38.0116667","38.021666700000004","23.695000800000003","23.7050008","38.0166667","23.7000008","67.0"
4144,Greece,Irakleion,"35.3250000","25.1305561","70.0","35.32","35.330000000000005","25.1255561","25.1355561","35.325","25.1305561","70.0"
4145,Greece,Larisa,"39.6372222","22.4202785","77.0","39.632222199999994","39.6422222","22.4152785","22.425278499999997","39.6372222","22.4202785","77.0"
4146,Greece,Kallithea,"37.9500000","23.7000008","74.0","37.945","37.955000000000005","23.695000800000003","23.7050008","37.95","23.7000008","74.0"
4147,Greece,Nikaia,"37.9666667","23.6499996","71.0","37.961666699999995","37.9716667","23.644999600000002","23.6549996","37.9666667","23.6499996","71.0"
4148,Greece,Kalamaria,"40.5825000","22.9502773","-9999.0","40.5775","40.587500000000006","22.9452773","22.9552773","40.5825","22.9502773","-9999.0"
4149,Greece,Volos,"39.3666667","22.9458332","52.0","39.3616667","39.371666700000006","22.9408332","22.950833199999998","39.3666667","22.9458332","52.0"
4150,Greece,Akharnai,"38.0833333","23.7333336","170.0","38.0783333","38.0883333","23.728333600000003","23.7383336","38.0833333","23.7333336","170.0"
4151,Greece,"Nea Liosia","38.0333333","23.7000008","67.0","38.0283333","38.038333300000005","23.695000800000003","23.7050008","38.0333333","23.7000008","67.0"
4152,Greece,Keratsinion,"37.9625000","23.6197224","31.0","37.957499999999996","37.9675","23.6147224","23.6247224","37.9625","23.6197224","31.0"
4153,Greece,"Nea Smirni","37.9500000","23.7166672","108.0","37.945","37.955000000000005","23.7116672","23.7216672","37.95","23.7166672","108.0"
4154,Greece,Khalandrion,"38.0305829","23.7979317","187.0","38.025582899999996","38.0355829","23.7929317","23.8029317","38.0305829","23.7979317","187.0"
4155,Greece,Vrilissia,"38.0338110","23.8296242","237.0","38.028811","38.038811","23.824624200000002","23.8346242","38.033811","23.8296242","237.0"
4156,Greece,Aigaleo,"37.9833333","23.6833324","47.0","37.978333299999996","37.9883333","23.678332400000002","23.6883324","37.9833333","23.6833324","47.0"
4157,Greece,Amarousion,"38.0500000","23.7999992","199.0","38.044999999999995","38.055","23.7949992","23.804999199999997","38.05","23.7999992","199.0"
4158,Greece,"Nea Ionia","38.0333333","23.7500000","155.0","38.0283333","38.038333300000005","23.745","23.755","38.0333333","23.75","155.0"
4159,Greece,"Palaion Faliron","37.9333333","23.7000008","50.0","37.9283333","37.938333300000004","23.695000800000003","23.7050008","37.9333333","23.7000008","50.0"
4160,Greece,Ioannina,"39.6675000","20.8508339","468.0","39.662499999999994","39.6725","20.845833900000002","20.8558339","39.6675","20.8508339","468.0"
4161,Greece,Viron,"37.9666667","23.7500000","155.0","37.961666699999995","37.9716667","23.745","23.755","37.9666667","23.75","155.0"
4162,Greece,"Ayia Paraskevi","38.0166667","23.8333340","196.0","38.0116667","38.021666700000004","23.828334","23.838334","38.0166667","23.833334","196.0"
4163,Greece,Kavala,"40.9397222","24.4019451","-9999.0","40.934722199999996","40.9447222","24.3969451","24.406945099999998","40.9397222","24.4019451","-9999.0"
4164,Greece,Galatsion,"38.0166667","23.7500000","158.0","38.0116667","38.021666700000004","23.745","23.755","38.0166667","23.75","158.0"
4165,Greece,Rodos,"36.4408333","28.2224998","22.0","36.4358333","36.445833300000004","28.217499800000002","28.2274998","36.4408333","28.2224998","22.0"
4166,Greece,Serres,"41.0855556","23.5497227","61.0","41.0805556","41.0905556","23.5447227","23.5547227","41.0855556","23.5497227","61.0"
4167,Greece,Chania,"35.5122222","24.0155563","5.0","35.507222199999994","35.5172222","24.0105563","24.0205563","35.5122222","24.0155563","5.0"
4168,Greece,null,"38.4636111","23.5994453","13.0","38.4586111","38.468611100000004","23.5944453","23.6044453","38.4636111","23.5994453","13.0"
4169,Greece,Katerini,"40.2719444","22.5025005","17.0","40.2669444","40.276944400000005","22.4975005","22.5075005","40.2719444","22.5025005","17.0"
4170,Greece,Alexandroupolis,"40.8475000","25.8744450","-9999.0","40.842499999999994","40.8525","25.869445000000002","25.879445","40.8475","25.874445","-9999.0"
4171,Greece,Petroupolis,"38.0500000","23.6833324","158.0","38.044999999999995","38.055","23.678332400000002","23.6883324","38.05","23.6833324","158.0"
4172,Greece,Kalamata,"37.0388889","22.1141663","32.0","37.0338889","37.043888900000006","22.109166300000002","22.1191663","37.0388889","22.1141663","32.0"
4173,Greece,Trikala,"39.5552778","21.7674999","123.0","39.550277799999996","39.5602778","21.7624999","21.7724999","39.5552778","21.7674999","123.0"
4174,Greece,Xanthi,"41.1413889","24.8836117","36.0","41.1363889","41.146388900000005","24.8786117","24.8886117","41.1413889","24.8836117","36.0"
4175,Greece,Lamia,"38.9000000","22.4333324","75.0","38.894999999999996","38.905","22.428332400000002","22.4383324","38.9","22.4333324","75.0"
4176,Greece,Iraklion,"38.0666667","23.7666664","197.0","38.061666699999996","38.0716667","23.7616664","23.771666399999997","38.0666667","23.7666664","197.0"
4177,Greece,Kifisia,"38.0666667","23.8166676","320.0","38.061666699999996","38.0716667","23.8116676","23.821667599999998","38.0666667","23.8166676","320.0"
4178,Greece,Komotini,"41.1227778","25.3963890","19.0","41.1177778","41.127777800000004","25.391389","25.401388999999998","41.1227778","25.396389","19.0"
4179,Greece,Sykeai,"40.6494444","22.9508324","170.0","40.6444444","40.6544444","22.9458324","22.9558324","40.6494444","22.9508324","170.0"
4180,Greece,Veroia,"40.5233333","22.2036114","79.0","40.518333299999995","40.5283333","22.1986114","22.2086114","40.5233333","22.2036114","79.0"
4181,Greece,Drama,"41.1544444","24.1394444","91.0","41.1494444","41.159444400000005","24.1344444","24.144444399999998","41.1544444","24.1394444","91.0"
4182,Greece,Agrinion,"38.6213889","21.4077778","80.0","38.6163889","38.6263889","21.402777800000003","21.4127778","38.6213889","21.4077778","80.0"
4183,Greece,Kalamakion,"37.9166667","23.7166672","79.0","37.9116667","37.9216667","23.7116672","23.7216672","37.9166667","23.7166672","79.0"
4184,Greece,Polichni,"40.6667073","22.9488087","69.0","40.661707299999996","40.6717073","22.9438087","22.9538087","40.6667073","22.9488087","69.0"
4185,Greece,Alimos,"37.9166670","23.7166672","79.0","37.911666999999994","37.921667","23.7116672","23.7216672","37.916667","23.7166672","79.0"
4186,Greece,Kozani,"40.3011111","21.7863884","717.0","40.2961111","40.3061111","21.7813884","21.7913884","40.3011111","21.7863884","717.0"
4187,Greece,Karditsa,"39.3655556","21.9216671","127.0","39.3605556","39.3705556","21.9166671","21.9266671","39.3655556","21.9216671","127.0"
4188,Greece,Aspropirgos,"38.0666667","23.5833340","37.0","38.061666699999996","38.0716667","23.578334","23.588334","38.0666667","23.583334","37.0"
4189,Greece,Kholargos,"38.0000000","23.7999992","266.0","37.995","38.005","23.7949992","23.804999199999997","38.0","23.7999992","266.0"
4190,Greece,"Ayia Varvara","37.9833333","23.6666660","13.0","37.978333299999996","37.9883333","23.661666","23.671666","37.9833333","23.666666","13.0"
4191,Greece,Corinth,"37.9377778","22.9322224","29.0","37.9327778","37.9427778","22.9272224","22.9372224","37.9377778","22.9322224","29.0"
4192,Greece,Ptolemais,"40.5147222","21.6786118","594.0","40.5097222","40.519722200000004","21.6736118","21.683611799999998","40.5147222","21.6786118","594.0"
4193,Greece,Rethymnon,"35.3647222","24.4713898","40.0","35.3597222","35.369722200000005","24.4663898","24.4763898","35.3647222","24.4713898","40.0"
4194,Greece,Voula,"37.8500000","23.7666664","89.0","37.845","37.855000000000004","23.7616664","23.771666399999997","37.85","23.7666664","89.0"
4195,Greece,"Ano Liosia","38.0833333","23.7000008","156.0","38.0783333","38.0883333","23.695000800000003","23.7050008","38.0833333","23.7000008","156.0"
4196,Greece,Mytilini,"39.1100000","26.5547218","1.0","39.105","39.115","26.5497218","26.5597218","39.11","26.5547218","1.0"
4197,Greece,Giannitsa,"40.7919444","22.4074993","61.0","40.786944399999996","40.7969444","22.402499300000002","22.4124993","40.7919444","22.4074993","61.0"
4198,Greece,Elefsis,"38.0333333","23.5333328","-9999.0","38.0283333","38.038333300000005","23.5283328","23.5383328","38.0333333","23.5333328","-9999.0"
4199,Greece,Kerkyra,"39.6200000","19.9197216","68.0","39.614999999999995","39.625","19.9147216","19.924721599999998","39.62","19.9197216","68.0"
4200,Greece,Salamis,"37.9666667","23.4833336","81.0","37.961666699999995","37.9716667","23.478333600000003","23.4883336","37.9666667","23.4833336","81.0"
4201,Greece,Tripolis,"37.5088889","22.3794441","681.0","37.5038889","37.513888900000005","22.3744441","22.3844441","37.5088889","22.3794441","681.0"
4202,Greece,Perama,"37.9680556","23.5650005","208.0","37.9630556","37.9730556","23.5600005","23.5700005","37.9680556","23.5650005","208.0"
4203,Greece,Kaisariani,"37.9666667","23.7999992","578.0","37.961666699999995","37.9716667","23.7949992","23.804999199999997","37.9666667","23.7999992","578.0"
4204,Greece,Argos,"37.6333333","22.7333336","20.0","37.628333299999994","37.6383333","22.728333600000003","22.7383336","37.6333333","22.7333336","20.0"
4205,Greece,Megara,"38.0000000","23.3455563","89.0","37.995","38.005","23.3405563","23.350556299999997","38.0","23.3455563","89.0"
4206,Greece,Chios,"38.3677778","26.1358337","1.0","38.362777799999996","38.3727778","26.1308337","26.140833699999998","38.3677778","26.1358337","1.0"
4207,Greece,"Nea Filadhelfia","38.0333333","23.7333336","89.0","38.0283333","38.038333300000005","23.728333600000003","23.7383336","38.0333333","23.7333336","89.0"
4208,Greece,Moskhaton,"37.9500000","23.6666660","-9999.0","37.945","37.955000000000005","23.661666","23.671666","37.95","23.666666","-9999.0"
4209,Greece,Pylaia,"40.6005556","22.9874992","81.0","40.5955556","40.6055556","22.9824992","22.992499199999997","40.6005556","22.9874992","81.0"
4210,Greece,Pyrgos,"37.6751253","21.4410210","18.0","37.670125299999995","37.6801253","21.436021","21.446021","37.6751253","21.441021","18.0"
4211,Greece,Melissia,"38.0500000","23.8333340","242.0","38.044999999999995","38.055","23.828334","23.838334","38.05","23.833334","242.0"
4212,Greece,Thivai,"38.3250000","23.3188896","202.0","38.32","38.330000000000005","23.3138896","23.323889599999998","38.325","23.3188896","202.0"
4213,Greece,Aigion,"38.2486111","22.0819435","42.0","38.243611099999995","38.2536111","22.076943500000002","22.0869435","38.2486111","22.0819435","42.0"
4214,Greece,Naousa,"40.6294444","22.0680561","240.0","40.624444399999994","40.6344444","22.0630561","22.0730561","40.6294444","22.0680561","240.0"
4215,Greece,Kilkis,"40.9919444","22.8708324","257.0","40.9869444","40.996944400000004","22.865832400000002","22.8758324","40.9919444","22.8708324","257.0"
4216,Greece,Amalias,"37.8000000","21.3500004","76.0","37.794999999999995","37.805","21.3450004","21.355000399999998","37.8","21.3500004","76.0"
4217,Greece,Arta,"39.1605556","20.9852772","38.0","39.1555556","39.165555600000005","20.9802772","20.990277199999998","39.1605556","20.9852772","38.0"
4218,Greece,Kos,"36.8933333","27.2888889","1.0","36.8883333","36.898333300000004","27.2838889","27.2938889","36.8933333","27.2888889","1.0"
4219,Greece,Edessa,"40.8005556","22.0472221","302.0","40.7955556","40.805555600000005","22.0422221","22.052222099999998","40.8005556","22.0472221","302.0"
4220,Greece,null,"38.3701939","21.4295197","19.0","38.365193899999994","38.3751939","21.4245197","21.4345197","38.3701939","21.4295197","19.0"
4221,Greece,Ellinikon,"37.8833333","23.7333336","-9999.0","37.878333299999994","37.8883333","23.728333600000003","23.7383336","37.8833333","23.7333336","-9999.0"
4222,Greece,Preveza,"38.9500000","20.7500000","-9999.0","38.945","38.955000000000005","20.745","20.755","38.95","20.75","-9999.0"
4223,Greece,Koropion,"37.9000000","23.8833332","111.0","37.894999999999996","37.905","23.8783332","23.888333199999998","37.9","23.8833332","111.0"
4224,Greece,Panorama,"40.5833333","23.0333328","263.0","40.5783333","40.5883333","23.0283328","23.0383328","40.5833333","23.0333328","263.0"
4225,Greece,"Nea Erithraia","38.1000000","23.8166676","309.0","38.095","38.105000000000004","23.8116676","23.821667599999998","38.1","23.8166676","309.0"
4226,Greece,Orestias,"41.5030556","26.5297222","29.0","41.4980556","41.508055600000006","26.5247222","26.534722199999997","41.5030556","26.5297222","29.0"
4227,Greece,Peraia,"40.5002778","22.9249992","11.0","40.4952778","40.5052778","22.9199992","22.929999199999997","40.5002778","22.9249992","11.0"
4228,Greece,Menemeni,"40.6569444","22.8999996","10.0","40.6519444","40.6619444","22.894999600000002","22.9049996","40.6569444","22.8999996","10.0"
4229,Greece,Sparta,"37.0733333","22.4297218","210.0","37.0683333","37.078333300000004","22.4247218","22.4347218","37.0733333","22.4297218","210.0"
4230,Greece,Oraiokastron,"40.7308333","22.9172230","241.0","40.7258333","40.7358333","22.912223","22.922223","40.7308333","22.917223","241.0"
4231,Greece,Pallini,"38.0000000","23.8833332","188.0","37.995","38.005","23.8783332","23.888333199999998","38.0","23.8833332","188.0"
4232,Greece,"Nea Makri","38.0833333","23.9833336","14.0","38.0783333","38.0883333","23.978333600000003","23.9883336","38.0833333","23.9833336","14.0"
4233,Greece,"Kalivia Thorikou","37.8333333","23.9166660","150.0","37.8283333","37.8383333","23.911666","23.921666","37.8333333","23.916666","150.0"
4234,Greece,Kastoria,"40.5166667","21.2666664","705.0","40.5116667","40.521666700000004","21.2616664","21.271666399999997","40.5166667","21.2666664","705.0"
4235,Greece,Nafplio,"37.5636111","22.8075008","208.0","37.5586111","37.568611100000005","22.8025008","22.8125008","37.5636111","22.8075008","208.0"
4236,Greece,Thermi,"40.5500000","23.0166664","56.0","40.544999999999995","40.555","23.0116664","23.021666399999997","40.55","23.0166664","56.0"
4237,Greece,Paiania,"37.9500000","23.8500004","271.0","37.945","37.955000000000005","23.8450004","23.855000399999998","37.95","23.8500004","271.0"
4238,Greece,Alexandreia,"40.6266667","22.4441662","3.0","40.6216667","40.631666700000004","22.439166200000003","22.4491662","40.6266667","22.4441662","3.0"
4239,Grenada,Gouyave,"12.1666667","-61.7333336","18.0","12.1616667","12.171666700000001","-61.738333600000004","-61.7283336","12.1666667","-61.7333336","18.0"
